factor_id,metric_id,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,polio,total_expenditure,diphtheria,gdp,population,income_composition_resources
1743,1743,3.43,199.4118322,89,0,66.5,83,5.16,85,1555.47,175566,0.645
1744,1744,5.58,63.04032682,98,0,26.9,98,5.24,98,1129.75,174776,0.542
1745,1745,6.72,143.6197316,86,49,26.3,87,5.11,84,1437.63,172927,0.506
1746,1746,5.37,250.8916484,86,2672,29.9,97,4.64,97,3349.69,172834,0.559
1747,1747,0,0,6,0,49.9,56,,6,814.55,171161,0.49
1748,1748,0.01,82.76865922,96,11,18.4,95,12.6,96,374.52,169735,0.454
1749,1749,8.9,133.5223672,75,2,34.1,75,3.12,75,1716.23,169711,0.664
1750,1750,6.64,808.243302,99,0,48.5,99,4.13,98,7165.28,169271,0.758
1751,1751,0.01,1491.703605,92,140,61.6,96,1.9,96,52157.47,168658,0.923
1752,1752,4.51,85.55592906,91,860,17.1,9,5.17,91,666.84,168194,0.377
1753,1753,0,0,0,0,0,0,0,0,1562.24,167192,0
1754,1754,4.36,62.8565863,99,0,25.4,99,5.66,99,1126.46,166913,0.531
1755,1755,6.63,179.170133,99,127,49.9,99,4.6,99,11634.42,165566,0.766
1756,1756,0.05,11.75766897,0,0,14.2,7,0.37,7,524.90,164973,0.541
1757,1757,9.95,3054.515582,0,0,52.6,97,7.79,97,26584.12,164618,0.878
1758,1758,11.56,1958.525877,93,0,56.3,97,6.5,97,31386.63,163712,0.836
1759,1759,0,0,9,9,23.4,9,,9,1313.89,161587,0.576
1760,1760,7.19,25.21683318,83,10,25.9,87,5.26,84,1637.46,161468,0.516
1761,1761,5.46,47.08931143,75,0,24,97,7.84,97,843.89,159328,0.521
1762,1762,0.6,9.585584394,72,1719,2.7,77,6.35,73,78.38,157585,0.396
1763,1763,11.92,3108.288623,97,2,58.8,97,1.7,97,23196.18,155756,0.818
1764,1764,3.21,53.30782696,83,26,23.1,82,6.7,83,543.96,155588,0.405
1765,1765,6.39,10.66670728,95,0,3.8,95,6.88,95,111.23,155456,0.488
1766,1766,7.08,76.19868936,99,109,46.8,99,3.73,99,5291.58,153884,0.747
1767,1767,0.01,12.17952064,88,0,18.9,87,5.68,88,198.69,152779,0.553
1768,1768,5.78,9.013493879,7,0,22.8,99,9.94,96,693.35,151969,0.509
1769,1769,8.34,9.074569426,97,31,18.9,93,7.71,97,617.32,151671,0.464
1770,1770,6.58,23.43400762,99,24,45.3,99,3.7,99,268.12,149918,0.714
1771,1771,0,0,46,418,19.1,52,,46,777.25,149413,0.394
1772,1772,2.64,28.30191127,0,12,21.9,77,6.5,77,583.54,148841,0.398
1773,1773,0.04,28.12560496,0,90,13.9,62,0.65,63,441.53,148621,0.511
1774,1774,6.54,86.42744056,43,0,22.2,94,11.12,94,649.34,148372,0.504
1775,1775,1.37,53.08451654,99,2,54.7,99,5.63,99,431.93,147336,0.701
1776,1776,2.21,472.2234994,95,0,45.9,96,6.65,95,2794.22,146366,0.589
1777,1777,5.92,1088.244952,89,0,57.9,9,4.38,91,6268.69,145844,0.712
1778,1778,5.8,50.80181435,0,0,21.7,92,1.21,92,555.82,144889,0.501
1779,1779,2.2,56.88416481,89,1156,16.4,88,5.95,89,785.69,143874,0.519
1780,1780,7.72,353.2438029,28,0,3.8,44,2.76,45,6741.29,143126,0.64
1781,1781,5.02,3.841228575,0,0,21.1,9,1.28,92,51.22,141622,0.497
1782,1782,0.26,11.8385319,92,17,23.2,89,4.51,92,148.91,141232,0.474
1783,1783,2.35,41.50845637,87,0,43.8,87,6.79,87,277.83,139628,0.567
1784,1784,0.01,35.48458957,5,4067,11.6,9,2.51,87,432.74,139191,0.484
1785,1785,2.24,53.10009046,91,4211,15.3,91,5.55,91,745.79,138859,0.511
1786,1786,3.1,22.09757984,0,0,2.1,73,5.72,68,424.95,138838,0
1787,1787,11.89,1500.412635,0,1190,23,3,4,24,21557.65,138593,0.583
1788,1788,2.47,184.3649102,83,15754,2.7,8,4.41,83,1463.21,138533,0.533
1789,1789,11.64,181.7634078,0,0,6.5,99,7.33,99,15669.26,138188,0.812
1790,1790,11.48,7.806042825,0,0,54.6,94,4.84,94,538.35,137935,0.791
1791,1791,2.4,380.9632429,85,0,45.2,85,6.86,85,2489.96,137286,0.578
1792,1792,0,0,99,42361,32.9,99,,99,869.21,137122,0.734
1793,1793,4.86,13.31109532,97,3,53.2,97,5.35,97,731.38,136768,0.7
1794,1794,5.78,109.8743903,99,52628,31.9,99,5.55,99,7683.52,136427,0.723
1795,1795,8.13,443.4750634,0,63,3.3,44,3.26,45,5685.58,136425,0.64
1796,1796,15.07,101.1201161,9,0,55.2,95,5.13,94,885.47,136255,0.805
1797,1797,0,0,98,8,61.6,98,,98,1922.68,135876,0.841
1798,1798,5.79,9.955532032,99,26883,3.9,99,5.39,99,777.78,135738,0.713
1799,1799,5.74,94.4344566,99,6183,3,99,5.26,99,6337.88,135695,0.703
1800,1800,2.58,13.52999556,0,3526,19.6,69,5.41,64,393.31,135345,0
1801,1801,16.58,244.3510801,95,27,55.9,95,5.1,95,12595.42,134681,0.822
1802,1802,5.63,91.26749779,99,9943,29,99,5.3,99,5633.80,134413,0.7
1803,1803,2.38,352.0244894,89,0,44.5,9,7.7,89,2256.57,133978,0.57
1804,1804,5.75,5.660754839,99,38159,28.1,99,4.89,99,456.51,133775,0.691
1805,1805,4.54,56.96108089,0,77,13.7,83,6.45,79,371.32,133569,0
1806,1806,6.35,103.3710689,89,0,38.4,89,4.49,92,1495.96,133144,0.751
1807,1807,4.88,50.28348923,99,52461,27.3,99,5.8,99,3838.43,133126,0.682
1808,1808,1.99,62.21817261,0,264,13.9,82,5.84,82,474.22,132721,0.47
1809,1809,2.16,2.527115422,0,1158,19,65,5.62,6,36.57,132122,0
1810,1810,0,0,9,0,32.3,84,,9,3136.93,131911,0.541
1811,1811,0,0,91,4,59.9,93,,93,1774.93,131547,0.863
1812,1812,1.24,469.6282925,98,4,53.9,98,5.64,98,3778.18,129887,0.695
1813,1813,3.04,1.58668462,79,70549,23.4,87,4.72,87,158.67,129675,0.622
1814,1814,0.01,574.3895102,98,0,31.8,98,9.25,98,3464.35,129597,0.541
1815,1815,5.82,11.85100131,94,0,36.8,94,5.22,94,129.52,129535,0.736
1816,1816,8.34,22.69039905,0,110,29.2,44,3.22,45,412.55,129449,0.636
1817,1817,4.14,8.7174087,65,420,27.5,69,6.44,68,444.77,129432,0.406
1818,1818,5.68,26.37942542,0,0,46.5,67,9.88,67,766.84,128921,0.477
1819,1819,11.01,2943.375396,6,83,58.5,96,8.29,95,23121.57,128657,0.873
1820,1820,5.53,78.72216127,76,0,36,91,5.13,91,884.52,128452,0.729
1821,1821,7.49,6502.136974,0,520,24.9,95,8.19,98,35433.99,127854,0.873
1822,1822,7.39,9498.729062,0,434,27.4,96,1.7,97,48168.00,127833,0.884
1823,1823,7.99,6799.664423,0,0,24.4,95,8.18,98,37217.65,127773,0.87
1824,1824,7.7,6746.281299,0,8752,23.8,97,8.3,99,37688.72,127761,0.866
1825,1825,7.83,578.7254273,0,8286,23.4,97,8,97,3488.40,127718,0.863
1826,1826,11.41,1562.520827,88,1,55.3,98,6.37,98,25324.49,127658,0.826
1827,1827,7.39,121.5869163,0,228,27.8,99,1.17,97,4863.48,127629,0.889
1828,1828,7.55,94.43428615,0,229,28.2,99,1.25,96,4454.45,127445,0.894
1829,1829,7.87,5250.249188,0,33812,22.9,89,7.85,96,32289.36,127445,0.86
1830,1830,0.01,88.83362243,0,462,28.6,99,1.23,96,3896.21,127276,0.899
1831,1831,4.55,516.7112481,0,0,34.4,91,4.4,91,6935.72,127238,0.715
1832,1832,2.84,14.23064496,65,88962,21.2,86,4.56,86,153.18,127185,0.592
1833,1833,8.03,5486.51208,0,22552,22.5,81,7.75,95,33846.47,127149,0.856
1834,1834,0,0,0,35,29,99,,96,34474.14,127141,0.902
1835,1835,0.01,115.2784282,97,0,32.8,98,4.81,97,1153.94,126934,0.769
1836,1836,7.97,5926.296654,0,22497,22.2,98,7.53,85,38532.49,126843,0.852
1837,1837,0.36,7.127144699,0,203,13.5,55,1.5,55,478.33,126484,0.492
1838,1838,0,0,97,0,33.3,98,,97,9252.12,126265,0.779
1839,1839,4.43,0,73,304,26.3,73,6.53,71,57.35,125525,0.427
1840,1840,2.45,249.3262948,0,0,42.4,84,6.88,84,1753.35,125478,0.56
1841,1841,3.03,918.807245,98,2,31.3,98,5.2,98,9197.27,125244,0.748
1842,1842,0.54,6.660451777,79,232,17,67,6.25,63,391.79,125128,0.318
1843,1843,11.21,287.2084529,6,0,58.1,96,8.12,95,2327.46,125125,0.869
1844,1844,0,0,76,43,17.4,75,,76,1161.77,124977,0.603
1845,1845,4.14,369.6317105,88,0,26.4,88,4.24,88,3957.51,124621,0.683
1846,1846,3.24,582.5143743,97,13,29.1,96,4.24,97,6574.65,123963,0.72
1847,1847,4.53,3.195566831,0,1744,12.9,69,5.26,69,26.76,122931,0
1848,1848,4.93,56.93670561,89,313,29.7,89,8.47,89,369.24,122843,0.523
1849,1849,12.22,75.36251406,0,1,56.1,99,7.6,99,4623.47,121971,0.761
1850,1850,4.08,407.779262,97,777,26.9,99,4.15,99,4623.35,121337,0.687
1851,1851,0,0,94,9,18.7,94,,94,33.68,119927,0.406
1852,1852,5.3,1117.196097,98,3,6.8,97,6.4,97,9834.47,119917,0.745
1853,1853,0.1,38.58376645,72,50,15.5,72,0.92,72,849.86,119591,0.599
1854,1854,4.9,47.6164523,88,26,29.3,89,8.46,88,332.52,118675,0.519
1855,1855,0.01,50.57976483,51,175,22.7,42,5.64,51,562.00,118559,0.412
1856,1856,13.28,146.8608016,0,0,58.2,99,8.8,99,1259.53,117146,0.793
1857,1857,0,0,97,0,6.3,97,,97,2375.11,116985,0.854
1858,1858,5.08,372.1651473,95,0,27.8,88,6.8,86,2873.86,115873,0.495
1859,1859,13.29,8.98619805,0,0,57.1,98,7.47,99,665.64,115868,0.775
1860,1860,0.01,30.17998548,83,16,16.2,83,1.1,83,1117.78,115676,0.618
1861,1861,5.93,857.1307037,74,0,55.8,85,4.26,85,5968.88,115495,0.706
1862,1862,0.01,207.3041936,96,10,59.8,99,7.37,99,2734.88,115239,0.85
1863,1863,5.68,4.106484317,0,0,45.3,67,1.41,68,74.94,114554,0.47
1864,1864,8.2,2528.992935,98,3,64.9,99,9.24,99,22242.68,114511,0.858
1865,1865,10.55,2159.756205,96,1,58.7,99,7.44,99,28951.16,113562,0.85
1866,1866,0.22,42.2547904,63,11,21.2,63,4.73,63,459.29,113517,0.385
1867,1867,12.6,7163.348923,98,70,63.4,99,1.59,99,47439.40,112957,0.89
1868,1868,5.53,437.0802438,93,0,28.2,88,6.81,87,2937.37,112514,0.502
1869,1869,1.37,379.5139945,97,15,52.2,98,5.57,98,3194.56,112482,0.683
1870,1870,9.42,318.5806628,94,0,61.2,98,9.34,98,2481.16,112362,0.85
1871,1871,4.52,31.27232188,67,58848,24.8,77,4.71,67,2842.94,112249,0.676
1872,1872,9.08,372.6854142,95,2,63.1,99,9.76,99,2971.97,111717,0.857
1873,1873,11.32,283.3300258,96,18,57.8,99,7.23,99,3818.46,111267,0.853
1874,1874,2.44,54.04348047,0,25036,17.3,85,6.93,84,377.14,111249,0.433
1875,1875,1.79,45.85105771,85,0,67.8,91,5.9,9,229.71,99789,0.683
1876,1876,10.99,1493.051277,0,0,22.6,39,3.29,41,21451.89,99429,0.58
1877,1877,1.51,310.8203382,88,0,67,85,5.3,84,1842.44,99184,0.679
1878,1878,7.97,115.0692415,0,78,21.7,57,5.32,43,1653.29,99111,0.59
1879,1879,1.35,330.1007394,91,4,66.2,91,5.66,89,1837.98,98611,0.674
1880,1880,5.95,63.83195683,0,0,41.8,64,5.92,63,674.76,97529,0.462
1881,1881,0.34,72.38451279,0,10324,15.1,31,5.72,21,454.68,97143,0.301
1882,1882,0.44,46.3913277,0,94,12.9,55,2.48,55,471.46,96852,0.485
1883,1883,7.3,1212.666327,67,51,58.5,98,11.97,98,6283.25,96379,0.904
1884,1884,0.68,188.7108773,96,0,73.4,93,13.66,94,1357.63,96311,0.574
1885,1885,10.16,100.8086193,89,0,53.3,97,5.78,97,1562.92,96282,0.8
1886,1886,0.01,40.15128458,96,0,17.6,96,8.3,96,282.76,96186,0.398
1887,1887,9.93,1192.696619,0,0,22.1,59,3.84,44,17136.45,95114,0.589
1888,1888,1.4,110.2633619,75,426,23.5,77,5.37,75,825.94,94682,0.454
1889,1889,4.16,3.595980333,96,129,16.6,95,8.58,96,26.48,94358,0.385
1890,1890,0,0,98,0,37.4,97,,97,1539.46,93419,0.781
1891,1891,6.88,78.47020226,99,494,15.9,99,1.2,99,342.37,92658,0.404
1892,1892,0.6,111.7392134,5,0,72.1,74,1.6,79,1214.56,92325,0
1893,1893,0.36,3.039691193,0,7277,14.4,31,8.33,25,22.85,91689,0.303
1894,1894,0.01,151.1045552,99,0,36.2,99,3.37,99,1557.78,91359,0.766
1895,1895,0.01,1521.672751,99,0,35.5,98,3.58,98,15687.35,89949,0.762
1896,1896,11.03,941.7562909,88,443,61.9,94,11.3,95,4792.65,89825,0.92
1897,1897,10.72,25.06262895,93,8,57.5,94,7.23,94,1764.97,89142,0.713
1898,1898,0.41,63.8784522,98,20,64.8,98,7.45,98,466.95,88936,0.737
1899,1899,0.5,1.76541345,73,0,7.6,79,9.98,7,115.39,88895,0
1900,1900,0.01,50.539484,99,0,61.9,99,4.49,99,546.37,88586,0.727
1901,1901,0,0,0,0,0,0,0,0,0.00,88568,0
1902,1902,1.18,206.2616134,68,5,46.6,85,4.37,81,5574.64,87634,0.719
1903,1903,9.72,1121.475547,99,0,34.2,99,3.38,99,12189.95,87441,0.744
1904,1904,0.49,70.75572222,79,0,69.7,96,9.1,77,826.59,87343,0
1905,1905,4.94,75.2256582,99,0,32.4,99,2.64,99,976.96,87298,0.739
1906,1906,0.5,49.06967155,0,0,11.9,0,3.26,0,422.29,87167,0
1907,1907,6.33,701.8526364,99,0,31.8,99,2.64,99,11122.86,86956,0.739
1908,1908,0.01,401.7931045,99,0,59.5,99,4.6,99,4353.12,86786,0.709
1909,1909,2.25,62.08343533,99,0,58.7,99,4.23,99,3651.97,85995,0.706
1910,1910,0.6,59.97185848,85,0,68.8,88,9,85,734.95,85858,0
1911,1911,1.02,176.0107106,62,0,45.9,81,5.1,79,3851.44,85813,0.708
1912,1912,4.79,74.46033036,0,992,34,5,6.6,41,462.49,85492,0.439
1913,1913,1.95,81.04656111,99,0,57.3,99,3.68,99,4177.66,84334,0.7
1914,1914,11.15,562.3601848,99,0,28.1,99,4.21,99,8331.26,83723,0.712
1915,1915,0.49,177.2671607,89,48,31.7,89,8.37,89,1253.66,83684,0.436
1916,1916,3.08,286.1211446,97,0,45.9,97,8.84,97,1815.49,83521,0.603
1917,1917,3.1,32.16407994,97,0,47.6,97,8.57,97,212.58,83516,0.611
1918,1918,7.82,21.4653132,99,0,3.1,99,3.91,99,1192.52,82858,0.712
1919,1919,7.41,843.1186662,99,0,28.7,99,4.64,99,8524.96,82781,0.713
1920,1920,7.13,18.41791804,0,2095,13.2,9,4.22,9,216.17,82573,0.318
1921,1921,7.91,12.94324581,99,0,29.2,99,4.17,99,1176.66,82475,0.715
1922,1922,0.55,42.41491183,51,1978,43.6,79,6.56,77,883.64,82341,0.659
1923,1923,2.62,4348.33531,97,6,64.6,95,7.81,95,37582.85,82157,0.895
1924,1924,8.24,601.7608115,98,0,27.1,98,4.62,98,7578.85,81131,0
1925,1925,0.51,4.104190077,0,574,42.6,77,4.48,77,73.68,81112,0.642
1926,1926,1.02,121.4812077,0,49,3.6,72,7.5,72,965.67,79628,0.405
1927,1927,1.18,106.0354659,0,71,29.8,64,6.76,64,864.18,77752,0.388
1928,1928,2.67,3793.161624,98,70,63.4,94,7.39,94,33657.16,77658,0.883
1929,1929,0.12,59.6596497,83,3,22.1,85,6.1,83,829.76,76569,0.479
1930,1930,2.63,409.4109292,97,23,63,95,7.36,95,3661.99,76236,0.878
1931,1931,10.39,508.6304588,96,1,6.3,96,6.67,95,4513.14,76122,0.75
1932,1932,7.35,17.46405901,93,0,39,93,5.83,93,198.46,75946,0.619
1933,1933,7.56,345.9044258,98,0,45,98,5.1,98,3944.18,75881,0.633
1934,1934,7.57,497.4719464,97,0,44.1,97,6.57,97,3785.94,75391,0.63
1935,1935,6.63,16.75480888,0,0,35.7,79,5.85,88,946.60,75331,0.602
1936,1936,7.04,170.6325842,93,0,39.6,92,4.67,93,1945.64,74961,0.622
1937,1937,2.55,508.6645438,98,5,62.6,96,7.46,96,27795.88,74856,0.876
1938,1938,1.39,22.67271848,92,0,6.2,96,6.7,96,185.69,74432,0.705
1939,1939,10.82,842.2768087,0,574,52.3,95,1.93,93,4796.56,73391,0.889
1940,1940,9.85,820.8109098,93,1,56.4,97,9.9,95,5821.35,73287,0.754
1941,1941,0.01,36.48024032,0,0,53.5,0,8.33,0,216.24,69828,0
1942,1942,0,0,98,0,54,99,,98,295.97,68235,0.642
1943,1943,0,0,0,0,0,0,0,0,0.00,67656,0
1944,1944,0.01,33.66981355,0,0,52.7,0,8.23,0,199.58,67389,0
1945,1945,2.32,1731.755747,98,124,59.6,93,7.44,93,18947.00,66897,0.863
1946,1946,6.01,234.7874207,0,24,19.1,44,2.5,36,2711.17,66647,0.542
1947,1947,0.29,151.9755193,83,27,14.9,89,7.75,86,885.64,66399,0
1948,1948,0.96,2.586698228,89,3,16.1,9,4.41,89,197.46,64282,0
1949,1949,0.16,9.087638194,75,0,2.1,75,4.93,75,72.76,64162,0.459
1950,1950,3.97,49.8371267,84,31,21.2,81,13.13,84,394.59,63126,0.375
1951,1951,0.01,726.0291764,87,0,61.3,91,6.42,91,7378.35,62181,0.803
1952,1952,0.01,707.144691,9,0,6.7,94,6.43,94,7186.43,62127,0.799
1953,1953,0.59,124.3789361,67,3863,39.6,62,6.79,68,588.36,61724,0.433
1954,1954,5.38,595.7306923,9,0,56.5,9,8.1,9,4383.60,61525,0.751
1955,1955,2.68,53.95949877,98,0,51.4,98,6.21,98,357.35,61131,0.659
1956,1956,2.97,29.68529375,81,0,47,81,7.9,81,248.41,59433,0.621
1957,1957,3.39,321.6132593,98,0,5.9,99,6.39,98,1682.96,58782,0.62
1958,1958,2.48,385.325164,96,0,44.2,96,1.99,96,4439.23,58721,0
1959,1959,9.25,2883.334911,95,9385,56.4,96,8.23,93,22196.57,57597,0.836
1960,1960,0.01,3.718438799,88,0,49.7,94,5.5,88,29.65,57554,0.512
1961,1961,6.2,20.60083027,9,0,42,92,5.78,92,148.53,57374,0.639
1962,1962,0,0,94,0,61.3,99,,99,1199.82,56964,0.896
1963,1963,11.36,2267.252192,94,0,59.2,96,7.68,99,14965.36,56953,0.884
1964,1964,6.64,155.4233076,86,0,41.3,86,5.99,86,1174.78,56795,0.642
1965,1965,0,0,89,0,58.3,89,,89,8818.98,55328,0.723
1966,1966,1.09,19.74929219,89,0,44.7,94,5.97,89,125.79,54477,0.489
1967,1967,11.02,15515.75234,94,0,6.5,99,7.1,99,113751.85,54336,0.892
1968,1968,6.02,1122.972967,86,0,57,86,5.96,86,9484.57,54254,0.719
1969,1969,3.81,36.81621175,79,0,45.7,8,6.13,79,191.55,53973,0.587
1970,1970,11.34,2284.58215,94,2,6.1,99,7.18,99,16749.14,53946,0.892
1971,1971,5.73,1168.324095,84,0,56.3,84,6.9,84,9272.41,53777,0.708
1972,1972,1.1,29.5207994,9,0,46.4,94,7.47,9,1272.45,52779,0.492
1973,1973,5.13,885.0739766,87,0,54.1,85,6.14,87,7443.85,52619,0.696
1974,1974,5.26,99.08095375,86,0,54.8,96,5.81,96,833.31,52613,0.7
1975,1975,9.25,3099.357319,0,0,56.6,95,7.81,98,26834.26,52598,0.863
1976,1976,4.75,286.8907303,98,0,27.5,99,4.83,99,3312.83,52384,0.627
1977,1977,8.94,2775.33544,0,1,56.1,95,7.43,98,24913.24,51888,0.856
1978,1978,1.21,244.3976438,92,0,45.5,98,7.92,92,1158.28,51679,0.494
1979,1979,0.49,227.296617,93,32,54,94,9.65,91,1657.89,51313,0.7
1980,1980,0.28,11.05247903,91,329,19.1,9,2.5,9,741.78,49869,0.504
1981,1981,7.14,2655.573684,86,1,66.6,72,8.15,72,21928.77,49379,0.813
1982,1982,4.55,4.23257668,0,0,5.4,84,6.88,85,36.49,49363,0
1983,1983,0.85,28.90135229,9,0,43.8,93,6.42,9,146.93,49294,0.482
1984,1984,0,0,99,0,27.4,99,,99,8395.79,49163,0.701
1985,1985,11.53,18961.3486,94,1,58.4,96,7.34,99,114293.84,48865,0.887
1986,1986,4.25,26.45133197,95,0,24.9,97,5.11,96,234.29,48795,0.596
1987,1987,4.41,250.7112373,0,0,49,74,7.14,73,2232.51,48344,0
1988,1988,4.89,115.738974,48,7587,55.4,99,6.25,99,879.48,48225,0.683
1989,1989,2.71,29.27235366,98,48,41.3,98,2.9,98,2136.67,48115,0
1990,1990,4.23,191.2135044,0,0,48.3,65,8.38,68,1598.78,47774,0
1991,1991,3.42,386.1379123,94,0,58.5,95,9.47,95,1569.67,47641,0.762
1992,1992,13.32,8040.220444,0,334,54.4,89,7.34,89,47631.64,47262,0.88
1993,1993,4.29,268.1837972,0,0,47.6,7,9.65,71,1888.62,47239,0
1994,1994,3.72,60.44658161,77,279,25,77,11.23,77,379.69,47167,0.406
1995,1995,7.45,2578.888314,82,2,66.1,76,8.36,74,19375.57,46724,0.808
1996,1996,8.71,324.5491348,66,0,58,74,7.8,71,2545.48,46533,0.734
1997,1997,3.41,2429.854745,84,0,56.5,82,9.73,85,9186.60,46474,0.752
1998,1998,0.01,80.92679802,84,14,3.1,84,3.77,84,1326.67,46392,0.509
1999,1999,4.17,112.9493745,94,0,47.3,94,8.23,94,462.15,46324,0.712
2000,2000,4.16,209.0865,66,0,23.2,93,5,92,1768.92,46147,0.572
2001,2001,12.42,12372.05188,94,0,56.4,99,8.2,99,75716.35,45895,0.867
2002,2002,8.39,375.6835376,48,39,58.5,57,7.81,52,2965.14,45877,0.728
2003,2003,8.48,415.1627705,21,1333,59,54,6.98,5,3569.76,45761,0.734
2004,2004,1.82,534.5795695,78,956,61.4,75,8.83,78,5372.66,45735,0.733
2005,2005,2.35,106.180706,0,9,38.1,94,3.87,95,774.48,45648,0
2006,2006,1.5,41.50111735,0,1233,17.9,45,4.1,51,313.22,45536,0.315
2007,2007,0,0,47,150,22.7,47,,47,348.38,45461,0.347
2008,2008,3.82,155.2072669,4,0,22.6,92,5.17,91,1373.52,45216,0.569
2009,2009,12.61,10111.38928,95,1,55.8,99,7.67,98,65445.89,45163,0.865
2010,2010,1.56,40.45156933,42,11,19.8,45,3.58,42,449.96,44423,0.345
2011,2011,3.28,47.81704183,55,50,46,81,6.94,8,692.00,44183,0
2012,2012,0.61,17.35739784,9,51,16,9,3.24,9,482.15,43984,0.404
2013,2013,2.76,57.10318825,61,35,46.5,83,7.82,87,733.97,43864,0.673
2014,2014,6.41,2247.035692,85,6,65,94,8.83,92,15835.35,43834,0.805
2015,2015,3.49,122.5744699,0,2,21.5,9,4.81,9,1239.38,43579,0
2016,2016,1.5,60.04884821,0,49,19,46,4.4,48,397.15,42758,0.33
2017,2017,0,0,94,206,63.7,94,,94,11579.67,42364,0.823
2018,2018,7.91,278.0687051,75,0,67.6,76,8.3,76,2187.79,41458,0.819
2019,2019,0.71,4.24926073,81,0,37.9,88,4.56,86,154.52,41269,0.455
2020,2020,6.53,203.3157499,85,4,64.5,89,8.46,89,1519.55,41268,0.797
2021,2021,1.07,5.064688968,96,19,13.9,96,2.97,96,276.76,39697,0
2022,2022,5.62,130.0150391,0,2,62.8,95,7.11,95,1121.79,39328,0.783
2023,2023,3.66,91.71154052,96,662,45,97,6.26,97,1175.79,38927,0.656
2024,2024,7.6,3787.49456,0,206,57.8,88,8.67,89,24124.17,37697,0.864
2025,2025,0.01,0.442802404,99,8,43.9,99,5.84,99,25.45,37577,0.69
2026,2026,1.76,52.60385429,8,1847,16.9,77,4.24,8,697.66,37525,0.483
2027,2027,0,0,94,431,56.2,91,,94,3764.65,37171,0.768
2028,2028,4.61,693.8226461,92,22,54.2,87,9.94,92,4716.67,36482,0.728
2029,2029,4.25,96.20557078,96,18,46,97,6,97,1326.97,36173,0.662
2030,2030,7.22,51.25232422,94,0,45.7,94,5.9,94,447.23,36165,0.699
2031,2031,4.03,732.8662491,89,3000,55.3,86,9.57,86,5193.95,35662,0.742
2032,2032,2.86,53.19373012,69,69,47.4,97,5.94,94,694.44,35655,0.644
2033,2033,0.47,9.469371264,96,0,49.1,98,5.6,98,213.76,35217,0.569
2034,2034,0.44,320.3239241,9,0,5.8,95,3.82,95,3935.18,34376,0.69
2035,2035,0,0,0,0,61,92,,92,5734.44,33815,0.919
2036,2036,7.2,1003.139804,0,0,57.4,97,8.96,97,5613.54,33782,0.884
2037,2037,6.66,582.8027185,98,0,48.5,98,5.45,98,4673.64,33671,0.702
2038,2038,5.58,9.87102142,0,0,45.9,99,7.76,98,46.30,33347,0.716
2039,2039,7.81,6818.546407,0,0,59.7,89,8.68,89,44333.85,32716,0.901
2040,2040,0.01,19.1624696,99,0,43,99,6.32,99,197.55,32432,0.681
2041,2041,8,6333.177967,14,6,61.3,93,9.57,93,36189.59,32312,0.886
2042,2042,6.76,569.9527122,96,0,47,96,5.85,96,4344.15,32168,0.7
2043,2043,7.8,5513.329924,14,7,6.6,91,9.56,91,31979.87,31995,0.881
2044,2044,8.13,7.0480925,0,0,59.3,95,8.65,95,46.22,31914,0.894
2045,2045,8.25,6005.575763,0,0,58.9,96,8.86,96,41676.45,31841,0.894
2046,2046,7.6,3665.089703,0,34,58.5,88,9.1,89,23691.59,31819,0.867
2047,2047,3.03,7.341493148,93,4,48.1,96,5.56,94,93.17,31786,0.657
2048,2048,7.7,4687.845565,14,15,6,88,9.54,91,28172.15,31676,0.877
2049,2049,0.01,55.12187071,42,127,24.2,71,4.21,71,697.75,31372,0.461
2050,2050,7.7,3895.856308,0,6,59.3,88,9.37,88,24167.84,31362,0.872
2051,2051,7.24,69.63051047,96,0,45,97,4.76,96,4324.88,29847,0.7
2052,2052,3.96,2.8888979,89,0,5.1,91,3.8,89,41.27,29822,0.721
2053,2053,6.48,387.3324928,98,0,44.4,98,4.4,98,4187.38,29747,0.692
2054,2054,5.58,32.24655228,98,22,51.7,99,6.1,98,363.14,29717,0.703
2055,2055,3.91,295.6087143,93,13,54.1,95,4.48,93,3994.71,29622,0.739
2056,2056,4.01,244.5352767,78,137,49.2,87,4.58,87,2158.30,29585,0.692
2057,2057,0,0,94,50,62.4,93,,93,14252.43,29491,0.846
2058,2058,6.79,8506.101443,0,0,56.5,99,9.59,99,46917.27,29274,0.873
2059,2059,1.23,67.33378735,75,12598,18.5,71,6.87,8,369.15,29237,0.341
2060,2060,4.8,368.2848258,0,4,27.2,81,6.47,81,3288.26,29228,0.559
2061,2061,4.69,570.4532468,93,0,51.5,92,5.36,93,4166.93,29157,0.706
2062,2062,4.6,364.9752287,99,0,58,99,6,99,3954.23,28873,0.762
2063,2063,3.33,235.7067417,9,0,49.7,9,5.16,9,4293.38,28482,0.721
2064,2064,10.56,872.5986092,94,11,62.5,92,8.53,92,4991.98,28276,0.918
2065,2065,6.17,5809.12199,0,0,54.2,98,9.28,98,31813.37,28125,0.847
2066,2066,6.2,325.6807462,97,0,43.2,97,4.39,97,3831.54,27689,0.691
2067,2067,2.36,13.89021225,91,2,39.3,98,5.92,98,182.29,27328,0.644
2068,2068,10.31,6187.062017,95,0,62,92,8.49,92,36118.28,26979,0.915
2069,2069,5.67,312.7995946,96,0,42.6,95,4.53,96,3680.00,26913,0.684
